SCORE_DATE,COMPANY_ID,SCORE,SCORE_TYPE
2017-08-12 23:28:51,73AO8NOKLMXT,3,Y
2019-08-05 23:28:51,73AO8NOKLMXT,0,X
2015-06-05 23:28:51,73AO8NOKLMXT,4,Y
2015-11-27 23:28:51,73AO8NOKLMXT,3,X
2016-07-15 23:28:51,73AO8NOKLMXT,3,Y
2017-05-27 23:28:51,ULZZHMH5M90T,4,Y
2022-11-20 23:28:51,ULZZHMH5M90T,0,Y
2023-10-23 23:28:51,ULZZHMH5M90T,2,Y
2024-10-14 23:28:51,ULZZHMH5M90T,3,Y
2019-11-20 23:28:51,ULZZHMH5M90T,5,Y
2021-12-16 23:28:51,ULZZHMH5M90T,0,X
2021-10-31 23:28:51,ULZZHMH5M90T,2,X
2020-08-26 23:28:51,ULZZHMH5M90T,2,Y
2017-09-06 23:28:51,ULZZHMH5M90T,4,Y
2018-06-12 23:28:51,ULZZHMH5M90T,0,Y
2017-08-16 23:28:51,ULZZHMH5M90T,3,X
2022-06-28 23:28:51,ULZZHMH5M90T,0,Y
2023-01-09 23:28:51,ULZZHMH5M90T,2,Y
2023-07-19 23:28:51,ULZZHMH5M90T,2,Y
2016-02-25 23:28:51,ULZZHMH5M90T,1,X
2017-07-30 23:28:51,ULZZHMH5M90T,3,X
2020-12-02 23:28:51,ULZZHMH5M90T,0,Y
2021-09-30 23:28:51,ULZZHMH5M90T,4,Y
2024-03-01 23:28:51,ULZZHMH5M90T,5,Y
2016-05-09 23:28:51,ULZZHMH5M90T,1,X
2024-02-24 23:28:51,ULZZHMH5M90T,0,Y
2025-01-04 23:28:51,ULZZHMH5M90T,0,X
2018-10-17 23:28:51,ULZZHMH5M90T,4,X
2015-10-30 23:28:51,ULZZHMH5M90T,0,X
2018-12-16 23:28:51,ULZZHMH5M90T,2,Y
2022-03-15 23:28:51,ULZZHMH5M90T,3,X
2021-01-29 23:28:51,ULZZHMH5M90T,3,Y
2019-02-18 23:28:51,ULZZHMH5M90T,3,X
2016-04-18 23:28:51,ULZZHMH5M90T,1,Y
2023-03-21 23:28:51,ULZZHMH5M90T,5,Y
2015-03-05 23:28:51,ULZZHMH5M90T,3,X
2023-08-16 23:28:51,ULZZHMH5M90T,4,X
2016-09-18 23:28:51,ULZZHMH5M90T,0,Y
2017-10-19 23:28:51,ULZZHMH5M90T,0,X
2016-08-11 23:28:51,ULZZHMH5M90T,5,X
2017-02-28 23:28:51,ULZZHMH5M90T,5,Y
2024-11-23 23:28:51,ULZZHMH5M90T,1,X
2018-01-18 23:28:51,ULZZHMH5M90T,2,X
2016-08-01 23:28:51,ULZZHMH5M90T,1,Y
2024-09-21 23:28:51,ULZZHMH5M90T,2,X
2022-09-20 23:28:51,ULZZHMH5M90T,1,Y
2024-02-20 23:28:51,ULZZHMH5M90T,4,Y
2016-10-07 23:28:51,ULZZHMH5M90T,4,Y
2018-10-29 23:28:51,ULZZHMH5M90T,4,X
2015-09-22 23:28:51,ULZZHMH5M90T,3,Y
2016-11-22 23:28:51,ULZZHMH5M90T,1,Y
2018-05-27 23:28:51,ULZZHMH5M90T,2,Y
2019-06-02 23:28:51,ULZZHMH5M90T,0,Y
2018-01-09 23:28:51,ULZZHMH5M90T,0,Y
2022-03-27 23:28:51,ULZZHMH5M90T,1,X
2022-10-08 23:28:51,ULZZHMH5M90T,5,Y
2022-01-12 23:28:51,ULZZHMH5M90T,5,Y
2020-04-30 23:28:51,ULZZHMH5M90T,4,X
2022-11-08 23:28:51,ULZZHMH5M90T,4,Y
2019-09-09 23:28:51,ULZZHMH5M90T,1,X
2020-04-22 23:28:51,ULZZHMH5M90T,4,X
2023-09-29 23:28:51,ULZZHMH5M90T,0,Y
2024-05-14 23:28:51,ULZZHMH5M90T,2,Y
2020-04-25 23:28:51,ULZZHMH5M90T,0,Y
2016-01-27 23:28:51,ULZZHMH5M90T,3,X
2017-02-05 23:28:51,ULZZHMH5M90T,2,Y
2024-03-02 23:28:51,1D15FMB0EK61,3,Y
2017-04-15 23:28:51,1D15FMB0EK61,2,X
2018-05-08 23:28:51,1D15FMB0EK61,3,X
2017-02-06 23:28:51,1D15FMB0EK61,0,Y
2017-01-22 23:28:51,1D15FMB0EK61,4,Y
2024-09-02 23:28:51,1D15FMB0EK61,0,Y
2022-09-29 23:28:51,1D15FMB0EK61,2,X
2018-08-06 23:28:51,1D15FMB0EK61,1,Y
2016-07-08 23:28:51,1D15FMB0EK61,5,X
2018-09-20 23:28:51,1D15FMB0EK61,4,Y
2018-04-26 23:28:51,1D15FMB0EK61,3,Y
2018-01-24 23:28:51,1D15FMB0EK61,0,X
2017-05-23 23:28:51,1D15FMB0EK61,4,Y
2022-04-19 23:28:51,1D15FMB0EK61,2,X
2020-09-22 23:28:51,1D15FMB0EK61,3,X
2023-06-04 23:28:51,1D15FMB0EK61,1,X
2024-11-06 23:28:51,1D15FMB0EK61,1,Y
2023-10-30 23:28:51,1D15FMB0EK61,2,X
2021-11-04 23:28:51,1D15FMB0EK61,0,Y
2017-10-14 23:28:51,1D15FMB0EK61,4,Y
2020-01-24 23:28:51,1D15FMB0EK61,1,Y
2019-05-12 23:28:51,1D15FMB0EK61,5,X
2015-03-31 23:28:51,1D15FMB0EK61,4,Y
2018-11-09 23:28:51,1D15FMB0EK61,2,Y
2021-02-09 23:28:51,1D15FMB0EK61,3,X
2018-04-13 23:28:51,1D15FMB0EK61,2,Y
2023-04-05 23:28:51,1D15FMB0EK61,0,X
2023-02-04 23:28:51,1D15FMB0EK61,2,Y
2021-12-15 23:28:51,1D15FMB0EK61,5,X
2023-10-28 23:28:51,1D15FMB0EK61,2,X
2019-03-20 23:28:51,1D15FMB0EK61,1,X
2016-04-12 23:28:51,1D15FMB0EK61,3,Y
2023-10-28 23:28:51,1D15FMB0EK61,0,X
2017-01-21 23:28:51,1D15FMB0EK61,4,Y
2021-04-27 23:28:51,1D15FMB0EK61,5,X
2018-05-29 23:28:51,1D15FMB0EK61,4,X
2016-09-01 23:28:51,1D15FMB0EK61,3,Y
2024-02-15 23:28:51,1D15FMB0EK61,5,X
2019-02-02 23:28:51,1D15FMB0EK61,2,X
2023-05-31 23:28:51,1D15FMB0EK61,4,X
2015-07-19 23:28:51,1D15FMB0EK61,2,Y
2016-10-14 23:28:51,1D15FMB0EK61,5,Y
2016-08-28 23:28:51,1D15FMB0EK61,5,X
2021-11-12 23:28:51,1D15FMB0EK61,2,X
2015-03-26 23:28:51,1D15FMB0EK61,3,Y
2023-07-11 23:28:51,1D15FMB0EK61,2,X
2017-05-12 23:28:51,1D15FMB0EK61,3,X
2020-04-03 23:28:51,1D15FMB0EK61,5,Y
2016-07-19 23:28:51,1D15FMB0EK61,4,X
2018-01-30 23:28:51,1D15FMB0EK61,3,X
2021-10-18 23:28:51,1D15FMB0EK61,2,Y
2022-12-27 23:28:51,1D15FMB0EK61,4,Y
2022-10-27 23:28:51,1D15FMB0EK61,4,X
2020-08-28 23:28:51,1D15FMB0EK61,2,X
2018-05-31 23:28:51,1D15FMB0EK61,4,X
2018-02-24 23:28:51,1D15FMB0EK61,4,Y
2019-11-29 23:28:51,1D15FMB0EK61,2,X
2018-11-06 23:28:51,1D15FMB0EK61,0,Y
2021-11-17 23:28:51,1D15FMB0EK61,0,Y
2015-09-02 23:28:51,1D15FMB0EK61,5,X
2015-06-29 23:28:51,1D15FMB0EK61,4,Y
2015-09-19 23:28:51,1D15FMB0EK61,0,X
2018-12-13 23:28:51,1D15FMB0EK61,5,Y
2017-10-27 23:28:51,1D15FMB0EK61,3,Y
2017-03-13 23:28:51,1D15FMB0EK61,3,X
2021-11-28 23:28:51,1D15FMB0EK61,4,Y
2019-06-16 23:28:51,1D15FMB0EK61,4,Y
2017-05-25 23:28:51,1D15FMB0EK61,0,X
2022-03-13 23:28:51,1D15FMB0EK61,0,Y
2022-01-05 23:28:51,1D15FMB0EK61,5,X
2024-05-15 23:28:51,1D15FMB0EK61,2,X
2020-01-01 23:28:51,1D15FMB0EK61,2,Y
2023-08-11 23:28:51,1D15FMB0EK61,0,X
2018-07-04 23:28:51,1D15FMB0EK61,0,X
2019-01-10 23:28:51,1D15FMB0EK61,1,Y
2021-01-05 23:28:51,1D15FMB0EK61,3,Y
2022-10-30 23:28:51,1D15FMB0EK61,3,X
2016-08-20 23:28:51,1D15FMB0EK61,0,Y
2020-11-17 23:28:51,1D15FMB0EK61,2,X
2024-04-19 23:28:51,ZXGCPOL1WVGN,4,X
2018-07-28 23:28:51,ZXGCPOL1WVGN,2,Y
2021-04-30 23:28:51,ZXGCPOL1WVGN,3,Y
2020-06-12 23:28:51,ZXGCPOL1WVGN,3,X
2021-06-26 23:28:51,ZXGCPOL1WVGN,4,Y
2020-07-07 23:28:51,ZXGCPOL1WVGN,4,X
2017-01-29 23:28:51,ZXGCPOL1WVGN,5,Y
2018-02-11 23:28:51,ZXGCPOL1WVGN,5,X
2015-03-18 23:28:51,ZXGCPOL1WVGN,5,Y
2024-04-13 23:28:51,ZXGCPOL1WVGN,0,X
2024-07-24 23:28:51,ZXGCPOL1WVGN,3,X
2023-06-26 23:28:51,ZXGCPOL1WVGN,2,X
2020-07-27 23:28:51,ZXGCPOL1WVGN,3,Y
2018-04-09 23:28:51,ZXGCPOL1WVGN,1,X
2016-06-12 23:28:51,ZXGCPOL1WVGN,5,Y
2017-12-28 23:28:51,ZXGCPOL1WVGN,3,X
2023-12-16 23:28:51,ZXGCPOL1WVGN,4,X
2019-10-02 23:28:51,ZXGCPOL1WVGN,1,Y
2020-07-16 23:28:51,ZXGCPOL1WVGN,3,Y
2024-05-18 23:28:51,ZXGCPOL1WVGN,4,Y
2017-06-09 23:28:51,ZXGCPOL1WVGN,5,Y
2016-02-21 23:28:51,ZXGCPOL1WVGN,1,X
2019-06-25 23:28:51,ZXGCPOL1WVGN,2,X
2018-08-30 23:28:51,ZXGCPOL1WVGN,4,X
2017-05-06 23:28:51,ZXGCPOL1WVGN,4,Y
2018-10-09 23:28:51,ZXGCPOL1WVGN,3,X
2023-02-10 23:28:51,ZXGCPOL1WVGN,1,Y
2022-06-08 23:28:51,LGAEM49XVUYA,2,Y
2016-04-09 23:28:51,LGAEM49XVUYA,1,Y
2020-03-05 23:28:51,LGAEM49XVUYA,3,X
2018-10-03 23:28:51,LGAEM49XVUYA,0,Y
2018-10-20 23:28:51,LGAEM49XVUYA,4,X
2018-08-08 23:28:51,LGAEM49XVUYA,5,Y
2017-04-21 23:28:51,LGAEM49XVUYA,0,Y
2019-01-11 23:28:51,LGAEM49XVUYA,4,X
2016-12-03 23:28:51,LGAEM49XVUYA,4,Y
2017-09-02 23:28:51,LGAEM49XVUYA,5,X
2018-04-08 23:28:51,LGAEM49XVUYA,2,X
2016-12-10 23:28:51,LGAEM49XVUYA,0,Y
2023-03-11 23:28:51,LGAEM49XVUYA,4,Y
2017-06-23 23:28:51,LGAEM49XVUYA,4,Y
2018-02-09 23:28:51,LGAEM49XVUYA,4,Y
2023-09-29 23:28:51,LGAEM49XVUYA,4,Y
2017-10-20 23:28:51,LGAEM49XVUYA,4,Y
2015-07-10 23:28:51,LGAEM49XVUYA,3,Y
2020-08-24 23:28:51,LGAEM49XVUYA,1,Y
2022-07-11 23:28:51,LGAEM49XVUYA,3,X
2019-09-20 23:28:51,LGAEM49XVUYA,4,Y
2017-02-12 23:28:51,LGAEM49XVUYA,0,Y
2021-03-15 23:28:51,LGAEM49XVUYA,5,X
2018-06-29 23:28:51,LGAEM49XVUYA,1,X
2018-05-19 23:28:51,LGAEM49XVUYA,5,Y
2017-06-30 23:28:51,LGAEM49XVUYA,3,X
2020-08-17 23:28:51,LGAEM49XVUYA,0,Y
2017-03-10 23:28:51,LGAEM49XVUYA,3,Y
2020-11-01 23:28:51,LGAEM49XVUYA,5,X
2020-01-28 23:28:51,LGAEM49XVUYA,0,X
2024-12-21 23:28:51,LGAEM49XVUYA,5,X
2015-02-19 23:28:51,LGAEM49XVUYA,1,Y
2024-11-25 23:28:51,LGAEM49XVUYA,1,X
2022-05-26 23:28:51,LGAEM49XVUYA,5,X
2024-03-12 23:28:51,LGAEM49XVUYA,4,Y
2017-01-26 23:28:51,LGAEM49XVUYA,5,Y
2016-02-04 23:28:51,LGAEM49XVUYA,3,Y
2023-04-01 23:28:51,LGAEM49XVUYA,0,Y
2022-10-12 23:28:51,LGAEM49XVUYA,1,X
2018-04-08 23:28:51,LGAEM49XVUYA,4,Y
2016-07-03 23:28:51,LGAEM49XVUYA,2,X
2016-01-23 23:28:51,LGAEM49XVUYA,4,Y
2022-08-07 23:28:51,LGAEM49XVUYA,3,Y
2016-03-12 23:28:51,LGAEM49XVUYA,2,X
2022-03-10 23:28:51,LGAEM49XVUYA,0,X
2020-12-04 23:28:51,LGAEM49XVUYA,2,Y
2016-05-25 23:28:51,LGAEM49XVUYA,2,X
2016-05-13 23:28:51,LGAEM49XVUYA,2,X
2022-01-08 23:28:51,LGAEM49XVUYA,1,X
2018-08-28 23:28:51,LGAEM49XVUYA,2,Y
2024-05-03 23:28:51,LGAEM49XVUYA,4,X
2021-05-15 23:28:51,LGAEM49XVUYA,1,X
2017-02-24 23:28:51,LGAEM49XVUYA,2,Y
2019-02-23 23:28:51,LGAEM49XVUYA,5,X
2015-02-18 23:28:51,LGAEM49XVUYA,0,X
2018-01-06 23:28:51,LGAEM49XVUYA,1,X
2020-08-24 23:28:51,LGAEM49XVUYA,4,Y
2023-11-14 23:28:51,LGAEM49XVUYA,1,X
2021-02-19 23:28:51,LGAEM49XVUYA,2,Y
2024-11-29 23:28:51,LGAEM49XVUYA,5,Y
2019-05-31 23:28:51,LGAEM49XVUYA,5,Y
2024-04-03 23:28:51,LGAEM49XVUYA,3,Y
2017-03-29 23:28:51,LGAEM49XVUYA,1,X
2016-12-07 23:28:51,LGAEM49XVUYA,3,Y
2018-06-05 23:28:51,GGT2YXPID96I,5,Y
2023-03-22 23:28:51,GGT2YXPID96I,2,X
2024-04-19 23:28:51,GGT2YXPID96I,3,Y
2015-06-20 23:28:51,GGT2YXPID96I,0,X
2018-10-13 23:28:51,GGT2YXPID96I,1,X
2022-12-30 23:28:51,GGT2YXPID96I,0,Y
2016-08-10 23:28:51,GGT2YXPID96I,4,Y
2019-12-29 23:28:51,GGT2YXPID96I,2,X
2019-01-08 23:28:51,GGT2YXPID96I,0,X
2019-08-12 23:28:51,GGT2YXPID96I,0,X
2019-02-04 23:28:51,GGT2YXPID96I,3,Y
2015-08-03 23:28:51,GGT2YXPID96I,1,X
2019-10-24 23:28:51,GGT2YXPID96I,4,X
2023-10-09 23:28:51,GGT2YXPID96I,5,X
2018-08-04 23:28:51,GGT2YXPID96I,1,X
2016-02-04 23:28:51,GGT2YXPID96I,3,Y
2020-07-09 23:28:51,GGT2YXPID96I,1,X
2018-02-16 23:28:51,GGT2YXPID96I,1,Y
2018-08-19 23:28:51,Y99E0G6YYF5L,5,X
2015-10-05 23:28:51,Y99E0G6YYF5L,4,Y
2015-08-29 23:28:51,Y99E0G6YYF5L,0,X
2018-10-15 23:28:51,Y99E0G6YYF5L,0,X
2017-03-15 23:28:51,Y99E0G6YYF5L,0,Y
2019-09-25 23:28:51,Y99E0G6YYF5L,0,Y
2018-05-20 23:28:51,Y99E0G6YYF5L,1,Y
2018-08-16 23:28:51,Y99E0G6YYF5L,4,X
2016-03-12 23:28:51,Y99E0G6YYF5L,3,X
2015-10-28 23:28:51,Y99E0G6YYF5L,5,Y
2018-03-06 23:28:51,Y99E0G6YYF5L,5,X
2019-03-11 23:28:51,Y99E0G6YYF5L,2,X
2023-12-13 23:28:51,Y99E0G6YYF5L,5,X
2015-06-27 23:28:51,Y99E0G6YYF5L,0,Y
2021-01-31 23:28:51,Y99E0G6YYF5L,4,Y
2019-10-12 23:28:51,Y99E0G6YYF5L,1,Y
2019-03-18 23:28:51,Y99E0G6YYF5L,4,Y
2022-03-14 23:28:51,Y99E0G6YYF5L,2,X
2018-10-28 23:28:51,Y99E0G6YYF5L,2,X
2015-10-18 23:28:51,0QVJKN5MDS1M,5,Y
2015-02-10 23:28:51,0QVJKN5MDS1M,4,X
2022-08-18 23:28:51,0QVJKN5MDS1M,1,X
2016-04-22 23:28:51,0QVJKN5MDS1M,3,Y
2022-02-09 23:28:51,0QVJKN5MDS1M,2,X
2021-07-02 23:28:51,0QVJKN5MDS1M,3,X
2023-09-22 23:28:51,0QVJKN5MDS1M,3,Y
2018-05-05 23:28:51,0QVJKN5MDS1M,0,Y
2022-05-07 23:28:51,0QVJKN5MDS1M,0,X
2015-05-15 23:28:51,0QVJKN5MDS1M,1,Y
2019-10-06 23:28:51,0QVJKN5MDS1M,5,Y
2024-12-15 23:28:51,0QVJKN5MDS1M,3,X
2017-07-05 23:28:51,0QVJKN5MDS1M,4,Y
2017-03-26 23:28:51,0QVJKN5MDS1M,3,X
2019-06-17 23:28:51,0QVJKN5MDS1M,4,X
2022-06-11 23:28:51,0QVJKN5MDS1M,4,X
2020-09-27 23:28:51,0QVJKN5MDS1M,1,X
2017-01-11 23:28:51,0QVJKN5MDS1M,2,Y
2015-03-15 23:28:51,0QVJKN5MDS1M,5,X
2016-05-08 23:28:51,0QVJKN5MDS1M,0,X
2018-03-09 23:28:51,0QVJKN5MDS1M,1,X
2023-11-27 23:28:51,0QVJKN5MDS1M,1,Y
2024-06-09 23:28:51,0QVJKN5MDS1M,0,Y
2022-09-29 23:28:51,0QVJKN5MDS1M,5,Y
2019-08-07 23:28:51,0QVJKN5MDS1M,0,X
2016-08-24 23:28:51,0QVJKN5MDS1M,0,Y
2016-06-18 23:28:51,0QVJKN5MDS1M,1,Y
2022-01-16 23:28:51,0QVJKN5MDS1M,2,X
2016-08-18 23:28:51,0QVJKN5MDS1M,2,X
2016-09-20 23:28:51,0QVJKN5MDS1M,1,X
2015-10-14 23:28:51,0QVJKN5MDS1M,3,Y
2017-01-13 23:28:51,0QVJKN5MDS1M,0,X
2015-07-05 23:28:51,0QVJKN5MDS1M,4,Y
2015-06-23 23:28:51,0QVJKN5MDS1M,5,X
2015-02-10 23:28:51,0QVJKN5MDS1M,5,Y
2023-07-08 23:28:51,0QVJKN5MDS1M,3,X
2021-09-21 23:28:51,0QVJKN5MDS1M,3,Y
2019-12-06 23:28:51,0QVJKN5MDS1M,3,Y
2024-06-09 23:28:51,0QVJKN5MDS1M,4,X
2024-10-17 23:28:51,0QVJKN5MDS1M,3,Y
2019-10-25 23:28:51,0QVJKN5MDS1M,5,X
2022-03-05 23:28:51,0QVJKN5MDS1M,4,X
2022-04-21 23:28:51,0QVJKN5MDS1M,3,Y
2018-11-20 23:28:51,0QVJKN5MDS1M,2,X
2018-05-08 23:28:51,0QVJKN5MDS1M,0,X
2020-09-20 23:28:51,0QVJKN5MDS1M,5,Y
2024-08-05 23:28:51,0QVJKN5MDS1M,3,X
2020-11-03 23:28:51,0QVJKN5MDS1M,1,X
2019-06-27 23:28:51,0QVJKN5MDS1M,1,Y
2023-05-23 23:28:51,0QVJKN5MDS1M,5,Y
2016-09-16 23:28:51,0QVJKN5MDS1M,2,Y
2017-11-13 23:28:51,0QVJKN5MDS1M,0,Y
2017-07-05 23:28:51,0QVJKN5MDS1M,1,Y
2022-08-21 23:28:51,0QVJKN5MDS1M,2,Y
2017-01-30 23:28:51,0QVJKN5MDS1M,1,Y
2023-11-10 23:28:51,0QVJKN5MDS1M,1,X
2015-03-25 23:28:51,0QVJKN5MDS1M,0,X
2024-04-07 23:28:51,0QVJKN5MDS1M,5,X
2016-05-16 23:28:51,0QVJKN5MDS1M,5,Y
2017-01-07 23:28:51,0QVJKN5MDS1M,5,Y
2024-02-14 23:28:51,0QVJKN5MDS1M,1,Y
2016-01-14 23:28:51,0QVJKN5MDS1M,4,X
2024-12-18 23:28:51,0QVJKN5MDS1M,2,X
2019-08-16 23:28:51,0QVJKN5MDS1M,4,X
2017-06-18 23:28:51,0QVJKN5MDS1M,1,Y
2020-05-01 23:28:51,0QVJKN5MDS1M,4,Y
2021-04-13 23:28:51,0QVJKN5MDS1M,3,X
2017-12-08 23:28:51,0QVJKN5MDS1M,5,Y
2020-04-21 23:28:51,0QVJKN5MDS1M,5,X
2023-09-09 23:28:51,0QVJKN5MDS1M,1,X
2020-03-12 23:28:51,0QVJKN5MDS1M,0,Y
2025-01-08 23:28:51,0QVJKN5MDS1M,1,X
2020-12-19 23:28:51,0QVJKN5MDS1M,2,X
2019-01-14 23:28:51,0QVJKN5MDS1M,2,X
2020-06-23 23:28:51,0QVJKN5MDS1M,1,X
2016-03-20 23:28:51,XOLEJ1U4XNHU,5,Y
2017-05-29 23:28:51,XOLEJ1U4XNHU,3,Y
2022-02-22 23:28:51,XOLEJ1U4XNHU,1,X
2017-03-23 23:28:51,XOLEJ1U4XNHU,3,X
2022-03-05 23:28:51,XOLEJ1U4XNHU,4,X
2016-04-04 23:28:51,XOLEJ1U4XNHU,5,X
2021-08-12 23:28:51,XOLEJ1U4XNHU,1,X
2024-04-12 23:28:51,XOLEJ1U4XNHU,3,Y
2015-05-01 23:28:51,XOLEJ1U4XNHU,3,Y
2016-04-09 23:28:51,XOLEJ1U4XNHU,3,Y
2016-10-23 23:28:51,XOLEJ1U4XNHU,2,Y
2019-02-04 23:28:51,XOLEJ1U4XNHU,5,X
2019-01-30 23:28:51,XOLEJ1U4XNHU,4,X
2016-08-14 23:28:51,XOLEJ1U4XNHU,2,Y
2022-11-10 23:28:51,XOLEJ1U4XNHU,1,Y
2024-08-03 23:28:51,XOLEJ1U4XNHU,4,X
2016-08-04 23:28:51,XOLEJ1U4XNHU,3,X
2022-05-01 23:28:51,XOLEJ1U4XNHU,0,Y
2016-07-30 23:28:51,XOLEJ1U4XNHU,0,Y
2015-08-27 23:28:51,XOLEJ1U4XNHU,5,X
2017-05-03 23:28:51,XOLEJ1U4XNHU,1,X
2018-04-28 23:28:51,XOLEJ1U4XNHU,2,X
2019-12-27 23:28:51,XOLEJ1U4XNHU,4,X
2017-03-30 23:28:51,XOLEJ1U4XNHU,4,Y
2021-06-28 23:28:51,XOLEJ1U4XNHU,2,Y
2021-11-26 23:28:51,XOLEJ1U4XNHU,3,Y
2023-11-06 23:28:51,XOLEJ1U4XNHU,2,X
2024-04-14 23:28:51,XOLEJ1U4XNHU,5,Y
2024-02-15 23:28:51,XOLEJ1U4XNHU,2,Y
2023-03-09 23:28:51,XOLEJ1U4XNHU,4,X
2021-04-28 23:28:51,XOLEJ1U4XNHU,2,X
2022-12-23 23:28:51,XOLEJ1U4XNHU,4,X
2015-09-04 23:28:51,XOLEJ1U4XNHU,2,X
2024-10-23 23:28:51,XOLEJ1U4XNHU,5,X
2022-02-04 23:28:51,XOLEJ1U4XNHU,4,X
2017-04-15 23:28:51,XOLEJ1U4XNHU,1,X
2019-12-27 23:28:51,XOLEJ1U4XNHU,4,X
2016-04-14 23:28:51,XOLEJ1U4XNHU,3,X
2020-12-24 23:28:51,XOLEJ1U4XNHU,3,Y
2018-12-31 23:28:51,XOLEJ1U4XNHU,0,Y
2019-01-02 23:28:51,XOLEJ1U4XNHU,4,Y
2016-08-07 23:28:51,XOLEJ1U4XNHU,1,Y
2017-09-10 23:28:51,XOLEJ1U4XNHU,0,X
2018-07-09 23:28:51,XOLEJ1U4XNHU,5,X
2024-01-05 23:28:51,XOLEJ1U4XNHU,3,Y
2020-01-01 23:28:51,XOLEJ1U4XNHU,0,Y
2022-08-02 23:28:51,XOLEJ1U4XNHU,2,Y
2015-10-24 23:28:51,XOLEJ1U4XNHU,2,X
2022-01-18 23:28:51,XOLEJ1U4XNHU,2,X
2024-01-16 23:28:51,XOLEJ1U4XNHU,1,X
2020-05-27 23:28:51,XOLEJ1U4XNHU,2,X
2022-10-09 23:28:51,XOLEJ1U4XNHU,4,X
2024-07-31 23:28:51,XOLEJ1U4XNHU,4,Y
2023-07-14 23:28:51,XOLEJ1U4XNHU,5,X
2020-07-04 23:28:51,XOLEJ1U4XNHU,1,Y
2021-10-29 23:28:51,VL5I4KNNL2CX,3,Y
2015-08-24 23:28:51,VL5I4KNNL2CX,4,X
2022-03-19 23:28:51,VL5I4KNNL2CX,5,Y
2019-09-20 23:28:51,VL5I4KNNL2CX,0,Y
2024-09-06 23:28:51,VL5I4KNNL2CX,0,X
2022-09-13 23:28:51,VL5I4KNNL2CX,0,X
2015-12-26 23:28:51,VL5I4KNNL2CX,3,Y
2020-09-25 23:28:51,VL5I4KNNL2CX,2,X
2022-05-29 23:28:51,VL5I4KNNL2CX,2,X
2018-05-18 23:28:51,VL5I4KNNL2CX,3,X
2016-12-16 23:28:51,VL5I4KNNL2CX,4,Y
2016-11-14 23:28:51,VL5I4KNNL2CX,0,Y
2020-07-29 23:28:51,VL5I4KNNL2CX,0,Y
2022-08-03 23:28:51,VL5I4KNNL2CX,4,X
2023-03-30 23:28:51,VL5I4KNNL2CX,1,Y
2019-01-19 23:28:51,VL5I4KNNL2CX,3,X
2020-03-31 23:28:51,VL5I4KNNL2CX,3,Y
2020-04-23 23:28:51,VL5I4KNNL2CX,5,X
2015-10-19 23:28:51,VL5I4KNNL2CX,3,X
2021-12-11 23:28:51,VL5I4KNNL2CX,0,X
2019-01-25 23:28:51,VL5I4KNNL2CX,5,Y
2015-08-27 23:28:51,VL5I4KNNL2CX,5,Y
2023-06-15 23:28:51,VL5I4KNNL2CX,2,X
2018-01-22 23:28:51,VL5I4KNNL2CX,0,X
2015-04-06 23:28:51,VL5I4KNNL2CX,2,X
2019-07-05 23:28:51,VL5I4KNNL2CX,2,X
2020-06-28 23:28:51,VL5I4KNNL2CX,0,Y
2021-10-15 23:28:51,VL5I4KNNL2CX,1,X
2022-06-02 23:28:51,VL5I4KNNL2CX,2,X
2020-09-28 23:28:51,VL5I4KNNL2CX,1,Y
2024-06-07 23:28:51,VL5I4KNNL2CX,3,Y
2019-05-22 23:28:51,VL5I4KNNL2CX,4,Y
2021-08-14 23:28:51,VL5I4KNNL2CX,5,X
2020-06-19 23:28:51,VL5I4KNNL2CX,2,X
2022-09-20 23:28:51,VL5I4KNNL2CX,4,Y
2016-05-07 23:28:51,VL5I4KNNL2CX,3,Y
2017-09-05 23:28:51,VL5I4KNNL2CX,2,X
2022-05-21 23:28:51,VL5I4KNNL2CX,3,Y
2015-06-14 23:28:51,VL5I4KNNL2CX,0,X
2022-10-13 23:28:51,VL5I4KNNL2CX,2,Y
2020-12-24 23:28:51,VL5I4KNNL2CX,3,X
2020-01-07 23:28:51,VL5I4KNNL2CX,3,Y
2022-07-25 23:28:51,VL5I4KNNL2CX,1,Y
2015-02-27 23:28:51,VL5I4KNNL2CX,2,X
2019-11-21 23:28:51,VL5I4KNNL2CX,3,Y
2015-12-07 23:28:51,VL5I4KNNL2CX,2,Y
2022-03-31 23:28:51,VL5I4KNNL2CX,2,Y
2021-05-16 23:28:51,VL5I4KNNL2CX,3,X
2022-02-15 23:28:51,VL5I4KNNL2CX,0,Y
2019-09-12 23:28:51,VL5I4KNNL2CX,3,X
2020-03-28 23:28:51,VL5I4KNNL2CX,3,X
2020-05-05 23:28:51,VL5I4KNNL2CX,4,X
2023-12-15 23:28:51,VL5I4KNNL2CX,5,Y
2022-10-05 23:28:51,VL5I4KNNL2CX,5,Y
2017-04-12 23:28:51,VL5I4KNNL2CX,1,X
2015-12-10 23:28:51,VL5I4KNNL2CX,2,X
2022-05-02 23:28:51,VL5I4KNNL2CX,2,Y
2019-03-04 23:28:51,VL5I4KNNL2CX,0,X
2016-04-12 23:28:51,VL5I4KNNL2CX,2,X
2018-06-05 23:28:51,VL5I4KNNL2CX,2,X
2016-07-16 23:28:51,VL5I4KNNL2CX,2,Y
2023-12-01 23:28:51,VL5I4KNNL2CX,0,Y
